label_id	volume_micron_cubed	surface_area_micron_squared	ratio_percent
1.0	0.8390000000000001	24.531999999999996	3.745535714
2.0	3.406	59.963	15.20535714
3.0	7.087999999999999	45.905	31.64285714
4.0	1.4669	27.741	6.190496286
5.0	3.161	57.388000000000005	13.33980419
6.0	7.115	45.165	30.02616475
7.0	0.55	10.677	4.52823975
8.0	2.32	32.033	19.10093858
9.0	3.9668	22.305	32.65931171
